sku_local,source_local,title_local,model_key_local,price_local,category_local,sku_import,source_import,title_import,model_key_import,price_import,category_import,match_score,price_ratio,gap_usd,gap_pct,category
142626183,falabella_pe,Procesador Ryzen 9 9900X 5 60 GHz 64MB L3 Cache 12-Cores 4nm,RYZEN 9 9900X,745.37,procesadores,v1|127976675738|0,ebay_usa,AMD Ryzen 9 9950X 16-Core 4.3GHz Socket AM5 Processor MPN 100-000000177,RYZEN 9 9950X,750.0,unknown,92.3076923076923,0.9938266666666666,-4.6299999999999955,-0.6173333333333327,procesadores
142733781,falabella_pe,Computadora PC Ryzen 5 5600GT RAM 16GB DISCO SSD 500GB CON GRAFICOS RADEON,RYZEN 5 5600GT,763.58,procesadores,B0GMQ9C91C,amazon_usa,"AMD Ryzen 5 5600 with Wraith Stealth Cooler, 3.5GHz, 6 Cores/12 Threads, 35MB RAM, 65W100-100000927BOX, Silver",RYZEN 5 5600,253.53,CPU,92.3076923076923,3.011793476117225,510.05000000000007,201.1793476117225,procesadores
142733877,falabella_pe,Computadora PC Ryzen 7 5700G RAM 16GB DISCO SSD 500GB CON GRAFICOS RADEON,RYZEN 7 5700G,881.06,procesadores,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,3.395614136509037,621.5899999999999,239.56141365090372,procesadores
142780198,falabella_pe,"Procesador Ryzen 7 7700x 4.50/5.40GHz, 32MB L3",RYZEN 7 7700X,557.97,procesadores,3256807319334694,aliexpress,AMD New Ryzen 7 9700X Processor 5.5GHz 8-Core 16-Thread 40MB Game Cache 4NM TDP 65W Socket AM5 Gaming CPU Zen 5,RYZEN 7 9700X,237.82,CPU,92.3076923076923,2.34618619123707,320.15000000000003,134.61861912370702,procesadores
144358231,falabella_pe,"Procesador Ryzen 9 9900X 4.40/5.60 Ghz, 12 Núcleos, 64Mb L3 Cache, 4Nm, Alto Rendimien",RYZEN 9 9900X,1085.96,procesadores,v1|117096428342|0,ebay_usa,AMD Ryzen 9 9950X CPU 16-Core 32-Thread 5.7GHz Socket AM5 Processor *NEW IN BOX*,RYZEN 9 9950X,549.95,unknown,92.3076923076923,1.9746522411128284,536.01,97.46522411128284,procesadores
144358231,falabella_pe,"Procesador Ryzen 9 9900X 4.40/5.60 Ghz, 12 Núcleos, 64Mb L3 Cache, 4Nm, Alto Rendimien",RYZEN 9 9900X,1085.96,procesadores,B0GL2NPL27,amazon_usa,"MINISFORUM Mini Workstation MS-A1 Barebone with AMD Ryzen 9 9950X (Zen 5, 16 cores/32 Threads, up to 5.7 GHz) Mini PC, OCuLink, Dual 2.5G LAN, 4× M.2 PCIe, HDMI/DP/USB-C, Without RAM/SSD",RYZEN 9 9950X,849.0,RAM,92.3076923076923,1.2791048292108362,236.96000000000004,27.910482921083634,procesadores
144350010,falabella_pe,Fuente Kirin Gpx850S 850W 80Plus Gold,850W | GPX850S,135.12,PSU,v1|188209866386|0,ebay_usa,GameMax GX850 PRO Modular ATX 850W 80 Plus Gold Power Supply White,850W | GX850,90.99,unknown,92.3076923076923,1.4849983514671943,44.13000000000001,48.499835146719434,PSU
144348918,falabella_pe,Fuente De Poder Antec Hcg850 Fm 850W 80 Plus Bronze - Eficiencia Y Rendimiento Óptimo,850W | HCG850,155.73,PSU,v1|385006527331|0,ebay_usa,"Rosewill CMG Series, CMG850, 850W Fully Modular Power Supply, 80 PLUS GOLD Certi",850W | CMG850,82.49,unknown,92.3076923076923,1.8878651957813068,73.24,88.78651957813068,PSU
144348918,falabella_pe,Fuente De Poder Antec Hcg850 Fm 850W 80 Plus Bronze - Eficiencia Y Rendimiento Óptimo,850W | HCG850,155.73,PSU,v1|147199168849|0,ebay_usa,Rosewill CMG850 850W Modular ATX Power Supply 80 PLUS Gold Surge Protection,850W | CMG850,75.0,unknown,92.3076923076923,2.0764,80.72999999999999,107.63999999999999,PSU
144347928,falabella_pe,"Procesador Ryzen 9 7900X De 12 Núcleos, 4.7-5.6 Ghz, 64Mb L3, Am5, Alto Rendimiento 17",RYZEN 9 7900X,971.15,procesadores,B0C5P33X55,amazon_usa,"AMD Ryzen 9 7950X 16-Core, 32-Thread Unlocked Desktop Processor (Renewed)",RYZEN 9 7950X,349.97,CPU,92.3076923076923,2.77495213875475,621.18,177.49521387547503,procesadores
144347928,falabella_pe,"Procesador Ryzen 9 7900X De 12 Núcleos, 4.7-5.6 Ghz, 64Mb L3, Am5, Alto Rendimiento 17",RYZEN 9 7900X,971.15,procesadores,B094GRFGR7,amazon_usa,"AMD Ryzen 9 5900X 12-core, 24-Thread Unlocked Desktop Processor (Renewed)",RYZEN 9 5900X,289.97,CPU,92.3076923076923,3.3491395661620165,681.18,234.91395661620166,procesadores
153541416,falabella_pe,Computadora ProDesk 400 G1i SFF Core Ultra 5 235 16GB RAM 1TB SSD Windows 11 Pro vPro,CORE ULTRA 5 235 | 1TB SSD,1914.02,computadoras,B0FVGH7T3J,amazon_usa,"Quiet Rackmount Computer (2.5-5.6 GHz Intel 24-Core Ultra 9 285, 64GB RAM, 1TB SSD, Integrated Graphics, W11 Pro) - 2U Rack Mount Server or Workstation Desktop PC for Home, Business and Gaming",CORE ULTRA 9 285 | 1TB SSD,2099.99,CPU,92.3076923076923,0.9114424354401689,-185.9699999999998,-8.855756455983114,computadoras
153541416,falabella_pe,Computadora ProDesk 400 G1i SFF Core Ultra 5 235 16GB RAM 1TB SSD Windows 11 Pro vPro,CORE ULTRA 5 235 | 1TB SSD,1914.02,computadoras,v1|267673689050|0,ebay_usa,"Acer Swift Go 16 AI Copilot+ PC16"" Touch Intel Core Ultra 7 355 32GB RAM 1TB SSD",CORE ULTRA 7 355 | 1TB SSD,1135.0,unknown,92.3076923076923,1.6863612334801763,779.02,68.63612334801762,computadoras
143049329,falabella_pe,PC GAMER RYZEN 7 5700G +32GB RAM+1TB SDD,RYZEN 7 5700G,881.03,procesadores,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,3.395498516206112,621.56,239.5498516206112,procesadores
142626183,falabella_pe,Procesador Ryzen 9 9900X 5 60 GHz 64MB L3 Cache 12-Cores 4nm,RYZEN 9 9900X,745.37,procesadores,v1|127737274731|0,ebay_usa,AMD Ryzen 9 9950X CPU 16-Core 5.7GHz Socket AM5 Processor - Brand New Sealed Box,RYZEN 9 9950X,489.0,unknown,92.3076923076923,1.5242740286298568,256.37,52.42740286298569,procesadores
144370395,falabella_pe,Procesador Ryzen 7 5700G 3.8Ghz 8 Núcleos Con Gráficos Radeon Vega 8 Y Cooler Incluido,RYZEN 7 5700G,476.6,procesadores,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,1.8368212124715766,217.13,83.68212124715765,procesadores
144370395,falabella_pe,Procesador Ryzen 7 5700G 3.8Ghz 8 Núcleos Con Gráficos Radeon Vega 8 Y Cooler Incluido,RYZEN 7 5700G,476.6,procesadores,B0FT526Y4Q,amazon_usa,"AMD Ryzen 7 5700X 8-Core Desktop Processor: 16 Threads, 65W TDP with CPU Cooler, 32MB L3 Cache, PCIe 4.0, up to 4.6 GHz boost, AM4, Zen 3, DDR4, Precision Boost 2, OEM Tray, Gaming, Home & Office CPU",RYZEN 7 5700X,209.99,CPU,92.3076923076923,2.2696318872327255,266.61,126.96318872327255,procesadores
142178359,falabella_pe,COMPUTADORA PC GAMER RYZEN 7 5700G + 16GB RAM + SSD M2 500GB + Monitor 24 IPS,RYZEN 7 5700G,1027.9,procesadores,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,3.9615369792268855,768.4300000000001,296.15369792268854,procesadores
145490359,falabella_pe,"Procesador Ryzen 9 9900X 4.40 / 5.60 GHz, 64MB L3 Cache",RYZEN 9 9900X,668.14,procesadores,v1|127976675738|0,ebay_usa,AMD Ryzen 9 9950X 16-Core 4.3GHz Socket AM5 Processor MPN 100-000000177,RYZEN 9 9950X,750.0,unknown,92.3076923076923,0.8908533333333333,-81.86000000000001,-10.914666666666669,procesadores
145490359,falabella_pe,"Procesador Ryzen 9 9900X 4.40 / 5.60 GHz, 64MB L3 Cache",RYZEN 9 9900X,668.14,procesadores,v1|127815956957|0,ebay_usa,AMD Ryzen 9 9950X 16 Core/32 Threads 170 Watt (Base: 4.3GHz Boost: 5.7GHz,RYZEN 9 9950X,962.4,unknown,92.3076923076923,0.6942435577722361,-294.26,-30.575644222776393,procesadores
145490359,falabella_pe,"Procesador Ryzen 9 9900X 4.40 / 5.60 GHz, 64MB L3 Cache",RYZEN 9 9900X,668.14,procesadores,v1|127737274731|0,ebay_usa,AMD Ryzen 9 9950X CPU 16-Core 5.7GHz Socket AM5 Processor - Brand New Sealed Box,RYZEN 9 9950X,489.0,unknown,92.3076923076923,1.3663394683026584,179.14,36.63394683026585,procesadores
154963392,falabella_pe,COMPUTADORA PC RYZEN 5 5600GT RAM 16GB + SSD 5000GB + GRAFICA VEGA 7 2GB,RYZEN 5 5600GT,763.29,procesadores,B0GMQ9C91C,amazon_usa,"AMD Ryzen 5 5600 with Wraith Stealth Cooler, 3.5GHz, 6 Cores/12 Threads, 35MB RAM, 65W100-100000927BOX, Silver",RYZEN 5 5600,253.53,CPU,92.3076923076923,3.010649627263046,509.76,201.0649627263046,procesadores
145490359,falabella_pe,"Procesador Ryzen 9 9900X 4.40 / 5.60 GHz, 64MB L3 Cache",RYZEN 9 9900X,668.14,procesadores,v1|117096428342|0,ebay_usa,AMD Ryzen 9 9950X CPU 16-Core 32-Thread 5.7GHz Socket AM5 Processor *NEW IN BOX*,RYZEN 9 9950X,549.95,unknown,92.3076923076923,1.2149104464042184,118.18999999999994,21.491044640421844,procesadores
145490359,falabella_pe,"Procesador Ryzen 9 9900X 4.40 / 5.60 GHz, 64MB L3 Cache",RYZEN 9 9900X,668.14,procesadores,B0GL2NPL27,amazon_usa,"MINISFORUM Mini Workstation MS-A1 Barebone with AMD Ryzen 9 9950X (Zen 5, 16 cores/32 Threads, up to 5.7 GHz) Mini PC, OCuLink, Dual 2.5G LAN, 4× M.2 PCIe, HDMI/DP/USB-C, Without RAM/SSD",RYZEN 9 9950X,849.0,RAM,92.3076923076923,0.7869729093050648,-180.86,-21.302709069493524,procesadores
154963372,falabella_pe,COMPUTADORA PC RYZEN 5 5600GT RAM 16GB + SSD 512GB + GRAFICA VEGA 7 2GB,RYZEN 5 5600GT,763.29,procesadores,B0GMQ9C91C,amazon_usa,"AMD Ryzen 5 5600 with Wraith Stealth Cooler, 3.5GHz, 6 Cores/12 Threads, 35MB RAM, 65W100-100000927BOX, Silver",RYZEN 5 5600,253.53,CPU,92.3076923076923,3.010649627263046,509.76,201.0649627263046,procesadores
145425879,falabella_pe,Computadora PC Ryzen 7 5700G RAM 16GB DISCO SSD 500GB,RYZEN 7 5700G,910.43,procesadores,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,3.5088064130728016,650.9599999999999,250.88064130728017,procesadores
154574211,falabella_pe,FUENTE DE PODER 850W KIRIN GOLD 80PLUS GOLD MODULAR - P-N GPX850S,850W | GPX850S,134.23,PSU,v1|188209866386|0,ebay_usa,GameMax GX850 PRO Modular ATX 850W 80 Plus Gold Power Supply White,850W | GX850,90.99,unknown,92.3076923076923,1.4752170568194307,43.239999999999995,47.52170568194307,PSU
142498910,falabella_pe,Procesador Ryzen 7 5700X 3.40 / 4.60GHz AM4,RYZEN 7 5700X,411.13,procesadores,3256812173368626,aliexpress,AMD Ryzen 7 5800X AMD R7 5800X CPU 8-Core 16-Thread 3.8GHz Unlocked Desktop Processor Socket AM4 Gaming CPU Without Package,RYZEN 7 5800X,232.07,CPU,92.3076923076923,1.7715775412591028,179.06,77.15775412591029,procesadores
142498910,falabella_pe,Procesador Ryzen 7 5700X 3.40 / 4.60GHz AM4,RYZEN 7 5700X,411.13,procesadores,B084X7TFGB,amazon_usa,"AMD Ryzen 7 3700X 8-Core, 16-Thread Unlocked Desktop Processor with Wraith Prism LED Cooler",RYZEN 7 3700X,229.0,CPU,92.3076923076923,1.7953275109170306,182.13,79.53275109170306,procesadores
142499757,falabella_pe,PROCESADOR RYZEN 7 5700G 4.6 ghz,RYZEN 7 5700G,293.66,procesadores,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,1.1317686052337457,34.19,13.17686052337457,procesadores
145029122,falabella_pe,Computadora PC Ryzen 7 5700G RAM 16GB DISCO SSD 480GB CON GRAFICOS RADEON,RYZEN 7 5700G,881.47,procesadores,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,3.397194280649015,622.0,239.7194280649015,procesadores
142499757,falabella_pe,PROCESADOR RYZEN 7 5700G 4.6 ghz,RYZEN 7 5700G,293.66,procesadores,B0FT526Y4Q,amazon_usa,"AMD Ryzen 7 5700X 8-Core Desktop Processor: 16 Threads, 65W TDP with CPU Cooler, 32MB L3 Cache, PCIe 4.0, up to 4.6 GHz boost, AM4, Zen 3, DDR4, Precision Boost 2, OEM Tray, Gaming, Home & Office CPU",RYZEN 7 5700X,209.99,CPU,92.3076923076923,1.3984475451211964,83.67000000000002,39.84475451211963,procesadores
142626183,falabella_pe,Procesador Ryzen 9 9900X 5 60 GHz 64MB L3 Cache 12-Cores 4nm,RYZEN 9 9900X,745.37,procesadores,B0GL2NPL27,amazon_usa,"MINISFORUM Mini Workstation MS-A1 Barebone with AMD Ryzen 9 9950X (Zen 5, 16 cores/32 Threads, up to 5.7 GHz) Mini PC, OCuLink, Dual 2.5G LAN, 4× M.2 PCIe, HDMI/DP/USB-C, Without RAM/SSD",RYZEN 9 9950X,849.0,RAM,92.3076923076923,0.8779387514723204,-103.63,-12.206124852767962,procesadores
142626183,falabella_pe,Procesador Ryzen 9 9900X 5 60 GHz 64MB L3 Cache 12-Cores 4nm,RYZEN 9 9900X,745.37,procesadores,v1|117096428342|0,ebay_usa,AMD Ryzen 9 9950X CPU 16-Core 32-Thread 5.7GHz Socket AM5 Processor *NEW IN BOX*,RYZEN 9 9950X,549.95,unknown,92.3076923076923,1.3553413946722428,195.41999999999996,35.534139467224286,procesadores
144358231,falabella_pe,"Procesador Ryzen 9 9900X 4.40/5.60 Ghz, 12 Núcleos, 64Mb L3 Cache, 4Nm, Alto Rendimien",RYZEN 9 9900X,1085.96,procesadores,v1|127815956957|0,ebay_usa,AMD Ryzen 9 9950X 16 Core/32 Threads 170 Watt (Base: 4.3GHz Boost: 5.7GHz,RYZEN 9 9950X,962.4,unknown,92.3076923076923,1.1283873649210308,123.56000000000006,12.83873649210308,procesadores
155176930,falabella_pe,"Procesador Ryzen 5 5600Gt 3.6Ghz, 6 Núcleos, 16Mb, Gráficos Radeon Vega 7 Y Ventilador",RYZEN 5 5600GT,467.77,procesadores,B0GMQ9C91C,amazon_usa,"AMD Ryzen 5 5600 with Wraith Stealth Cooler, 3.5GHz, 6 Cores/12 Threads, 35MB RAM, 65W100-100000927BOX, Silver",RYZEN 5 5600,253.53,CPU,92.3076923076923,1.845028201790715,214.23999999999998,84.5028201790715,procesadores
117668311,falabella_pe,COMPUTADORA PC RYZEN 5 5600GT RAM 16GB DISCO 1TB +SSD 480GB MONITOR 27 FULL HD,RYZEN 5 5600GT,966.68,procesadores,B0GMQ9C91C,amazon_usa,"AMD Ryzen 5 5600 with Wraith Stealth Cooler, 3.5GHz, 6 Cores/12 Threads, 35MB RAM, 65W100-100000927BOX, Silver",RYZEN 5 5600,253.53,CPU,92.3076923076923,3.8128821046818913,713.15,281.28821046818916,procesadores
133734209,falabella_pe,Procesador Ryzen 7 5700X 3 40 a 4 60GHz 32MB L3 8-Core AM4 65W,RYZEN 7 5700X,392.95,procesadores,B084X7TFGB,amazon_usa,"AMD Ryzen 7 3700X 8-Core, 16-Thread Unlocked Desktop Processor with Wraith Prism LED Cooler",RYZEN 7 3700X,229.0,CPU,92.3076923076923,1.715938864628821,163.95,71.5938864628821,procesadores
121388703,falabella_pe,Procesador Ryzen 7 5700X 3.40 / 4.60GHz AM4,RYZEN 7 5700X,321.88,procesadores,B084X7TFGB,amazon_usa,"AMD Ryzen 7 3700X 8-Core, 16-Thread Unlocked Desktop Processor with Wraith Prism LED Cooler",RYZEN 7 3700X,229.0,CPU,92.3076923076923,1.405589519650655,92.88,40.558951965065496,procesadores
113654218,falabella_pe,Computadora GAMER  PC Ryzen 7 5700G Ram 16GB  Disco 1TB+Disco SSD 500GB,RYZEN 7 5700G,790.01,procesadores,B0FT526Y4Q,amazon_usa,"AMD Ryzen 7 5700X 8-Core Desktop Processor: 16 Threads, 65W TDP with CPU Cooler, 32MB L3 Cache, PCIe 4.0, up to 4.6 GHz boost, AM4, Zen 3, DDR4, Precision Boost 2, OEM Tray, Gaming, Home & Office CPU",RYZEN 7 5700X,209.99,CPU,92.3076923076923,3.7621315300728604,580.02,276.21315300728605,procesadores
139189016,falabella_pe,Procesador Ryzen 7 5700G 3.80-4.60Ghz Cache L3 16MB Socket AM4,RYZEN 7 5700G,428.49,procesadores,B0FT526Y4Q,amazon_usa,"AMD Ryzen 7 5700X 8-Core Desktop Processor: 16 Threads, 65W TDP with CPU Cooler, 32MB L3 Cache, PCIe 4.0, up to 4.6 GHz boost, AM4, Zen 3, DDR4, Precision Boost 2, OEM Tray, Gaming, Home & Office CPU",RYZEN 7 5700X,209.99,CPU,92.3076923076923,2.04052573932092,218.5,104.052573932092,procesadores
113654218,falabella_pe,Computadora GAMER  PC Ryzen 7 5700G Ram 16GB  Disco 1TB+Disco SSD 500GB,RYZEN 7 5700G,790.01,procesadores,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,3.0447065171310745,530.54,204.47065171310746,procesadores
113654193,falabella_pe,COMPUTADORA PC RYZEN 7 5700G +RAM 16GB +DISCO SSD 500GB +MONITOR 24 FHD,RYZEN 7 5700G,966.23,computadoras,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,3.723860176513662,706.76,272.3860176513662,computadoras
113654190,falabella_pe,COMPUTADORA PC GAMER RYZEN 5 5600GT +RAM16GB+ DISCO SSD 1TB MONITOR 24 FHD,RYZEN 5 5600GT,875.18,procesadores,B0GMQ9C91C,amazon_usa,"AMD Ryzen 5 5600 with Wraith Stealth Cooler, 3.5GHz, 6 Cores/12 Threads, 35MB RAM, 65W100-100000927BOX, Silver",RYZEN 5 5600,253.53,CPU,92.3076923076923,3.451978069656451,621.65,245.19780696564507,procesadores
136352964,falabella_pe,"Procesador Core i5-12400F, 2.50",CORE I5-12400F | I5-12400F,323.05,CPU,3256810333651790,aliexpress,Intel Core i5-13400F 10 Core 16 Thread 2.5GHz 65W 20MB Cache 10nm Raptor Lake-S DDR4-3200 MHz / DDR5-4800 MHz SRM3L LGA 1700,CORE I5-13400F | I5-13400F,224.8,CPU,92.3076923076923,1.4370551601423487,98.25,43.705516014234874,CPU
136352964,falabella_pe,"Procesador Core i5-12400F, 2.50",CORE I5-12400F | I5-12400F,323.05,CPU,3256808585753064,aliexpress,"i5 14400F Intel New Core I5-14400F CPU processor LGA 1700 , but without cooler",CORE I5-14400F | I5-14400F,232.3,CPU,92.3076923076923,1.3906586310804994,90.75,39.06586310804993,CPU
151651064,falabella_pe,Fuente Deepcool Pn850M 850W 80 Plus Gold,850W | PN850M,164.56,PSU,v1|318519743719|0,ebay_usa,DeepCool PQ850M 850W Modular Power Supply 80+ Gold PSU,850W | PQ850M,95.0,unknown,92.3076923076923,1.7322105263157894,69.56,73.22105263157896,PSU
151650402,falabella_pe,"Procesador Ryzen 7 5700X, 8 Núcleos, 3.4Ghz, 32Mb L3 Cache, Alto Rendimiento, Am4, 65W",RYZEN 7 5700X,526.64,procesadores,B084X7TFGB,amazon_usa,"AMD Ryzen 7 3700X 8-Core, 16-Thread Unlocked Desktop Processor with Wraith Prism LED Cooler",RYZEN 7 3700X,229.0,CPU,92.3076923076923,2.2997379912663756,297.64,129.97379912663754,procesadores
151650402,falabella_pe,"Procesador Ryzen 7 5700X, 8 Núcleos, 3.4Ghz, 32Mb L3 Cache, Alto Rendimiento, Am4, 65W",RYZEN 7 5700X,526.64,procesadores,3256812173368626,aliexpress,AMD Ryzen 7 5800X AMD R7 5800X CPU 8-Core 16-Thread 3.8GHz Unlocked Desktop Processor Socket AM4 Gaming CPU Without Package,RYZEN 7 5800X,232.07,CPU,92.3076923076923,2.2693152927995865,294.57,126.93152927995864,procesadores
139731551,falabella_pe,Computadora PC Gamer Core i5 12400F RAM 16GB SSD 1TB RTX 4060 8GB,RTX 4060 | 16GB SSD,1645.41,computadoras,v1|198418728953|0,ebay_usa,"Dell G3 G Series 15.6"" Gaming Laptop i5 9th Gen 8GB 256GB SSD  rtx 4060",RTX 4060 | 256GB SSD,560.55,unknown,92.3076923076923,2.9353492105967356,1084.8600000000001,193.5349210596736,computadoras
155198683,falabella_pe,"COMPUTADORA GAMER RYZEN 7 5700G, 16GB, 512GB, MONITOR 24"", PERIFERICOS",RYZEN 7 5700G,880.76,procesadores,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,3.3944579334797855,621.29,239.44579334797857,procesadores
136134242,falabella_pe,Computadora PC Gamer Sniper Core i5 12400F RAM 16GB SSD 1TB RTX 4060 8GB,RTX 4060 | 16GB SSD,1762.11,computadoras,v1|198418728953|0,ebay_usa,"Dell G3 G Series 15.6"" Gaming Laptop i5 9th Gen 8GB 256GB SSD  rtx 4060",RTX 4060 | 256GB SSD,560.55,unknown,92.3076923076923,3.1435375970029438,1201.56,214.35375970029438,computadoras
123311990,falabella_pe,"Procesador Ryzen 5 5600GT, 3.50 / 4.40 GHz, 32MB L3",RYZEN 5 5600GT,440.23,procesadores,B0GMQ9C91C,amazon_usa,"AMD Ryzen 5 5600 with Wraith Stealth Cooler, 3.5GHz, 6 Cores/12 Threads, 35MB RAM, 65W100-100000927BOX, Silver",RYZEN 5 5600,253.53,CPU,92.3076923076923,1.736402003707648,186.70000000000002,73.6402003707648,procesadores
155177485,falabella_pe,"Procesador Core I5-14600K 5.3Ghz, 24Mb, Gráficos 770, Alto Rendimiento Y Veloc",CORE I5-14600K | I5-14600K,411.83,CPU,v1|155893027740|0,ebay_usa,"Intel - Core i5-13600K 13th Gen 14 cores 6 P-cores + 8 E-cores 24M Cache, 3.5...",CORE I5-13600K | I5-13600K,410.0,unknown,92.3076923076923,1.0044634146341462,1.829999999999984,0.44634146341463027,CPU
152217069,falabella_pe,"Procesador Ryzen 5 5600XT, 3.70 / 4.70 GHz, 32MB L3, 6 Core, AM4, 7nm, 65W",RYZEN 5 5600XT,332.75,procesadores,B0GMQ9C91C,amazon_usa,"AMD Ryzen 5 5600 with Wraith Stealth Cooler, 3.5GHz, 6 Cores/12 Threads, 35MB RAM, 65W100-100000927BOX, Silver",RYZEN 5 5600,253.53,CPU,92.3076923076923,1.312467952510551,79.22,31.246795251055104,procesadores
117290398,falabella_pe,COMPUTADORA PC GAMER RYZEN 7 5700G RAM 16GB+Disco Solido SSD 500GB+MONITOR 24FHD,RYZEN 7 5700G,875.18,procesadores,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,3.372952557135699,615.7099999999999,237.2952557135699,procesadores
133921953,falabella_pe,COMPUTADORA PC RYZEN 7 5700G RAM 16GB + SSD 500GB + GRAFICA VEGA 7 2GB,RYZEN 7 5700G,880.76,procesadores,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,3.3944579334797855,621.29,239.44579334797857,procesadores
155177485,falabella_pe,"Procesador Core I5-14600K 5.3Ghz, 24Mb, Gráficos 770, Alto Rendimiento Y Veloc",CORE I5-14600K | I5-14600K,411.83,CPU,B0CXJGKNLB,amazon_usa,Intel Core i5-13600K Desktop Processor 14 (6 P-cores + 8 E-cores) with Integrated Graphics - Unlocked (Renewed),CORE I5-13600K | I5-13600K,269.97,CPU,92.3076923076923,1.5254657924954622,141.85999999999996,52.54657924954622,CPU
133921751,falabella_pe,COMPUTADORA PC RYZEN 5 5600GT RAM 16GB + SSD 5000GB + GRAFICA VEGA 7 2GB,RYZEN 5 5600GT,763.29,tarjetas_video,B0GMQ9C91C,amazon_usa,"AMD Ryzen 5 5600 with Wraith Stealth Cooler, 3.5GHz, 6 Cores/12 Threads, 35MB RAM, 65W100-100000927BOX, Silver",RYZEN 5 5600,253.53,CPU,92.3076923076923,3.010649627263046,509.76,201.0649627263046,tarjetas_video
121388703,falabella_pe,Procesador Ryzen 7 5700X 3.40 / 4.60GHz AM4,RYZEN 7 5700X,321.88,procesadores,3256812173368626,aliexpress,AMD Ryzen 7 5800X AMD R7 5800X CPU 8-Core 16-Thread 3.8GHz Unlocked Desktop Processor Socket AM4 Gaming CPU Without Package,RYZEN 7 5800X,232.07,CPU,92.3076923076923,1.3869953031412936,89.81,38.69953031412936,procesadores
137222085,falabella_pe,Procesador Ryzen 7 5700G 3.80/4.60GHz 16MB L3 8-Core AM4 7nm 65W,RYZEN 7 5700G,536.27,procesadores,3256806824156527,aliexpress,AMD Ryzen 7 5700x New 8-Core CPU16-Thread 4.6GHz Processor 7NM L3=32M 100-000000926 R7 5700X Socket AM4 DDR4 but no without fan,RYZEN 7 5700X,259.47,CPU,92.3076923076923,2.0667899949897865,276.79999999999995,106.67899949897865,procesadores
137222085,falabella_pe,Procesador Ryzen 7 5700G 3.80/4.60GHz 16MB L3 8-Core AM4 7nm 65W,RYZEN 7 5700G,536.27,procesadores,B0FT526Y4Q,amazon_usa,"AMD Ryzen 7 5700X 8-Core Desktop Processor: 16 Threads, 65W TDP with CPU Cooler, 32MB L3 Cache, PCIe 4.0, up to 4.6 GHz boost, AM4, Zen 3, DDR4, Precision Boost 2, OEM Tray, Gaming, Home & Office CPU",RYZEN 7 5700X,209.99,CPU,92.3076923076923,2.5537882756321726,326.28,155.37882756321727,procesadores
